Symbol,Five Minute Change,Average Volume,Total Volume,Days Open,Days Change,20MA Open,50MA Open,200MA Open,20MA Change,50MA Change,200MA Change,Next Days Change
TSLA,0.00,2860.575758,188798,646.13,0.02,644.69175,642.947,642.4733,0.02,0.01,0.00,-0.01
TSLA,0.00,2349.636364,155076,658.81,-0.01,660.4965,655.1942,645.019925,-0.01,0.00,0.01,-0.01
TSLA,0.00,3089.086957,213147,654.84,-0.01,656.197,654.753,651.95345,-0.01,-0.01,0.00,0.00
TSLA,0.00,3149.590909,207873,640.6,0.00,644.85925,649.3242,653.0919,0.00,-0.01,-0.01,0.00
TSLA,0.00,4473.075758,295223,660.58,0.00,650.95625,647.5815,648.571175,0.01,0.02,0.00,0.00
TSLA,0.00,7723.742424,509767,643.16,0.00,649.779,655.9681,650.927875,-0.01,-0.03,0.00,-0.01
TSLA,0.00,4167.439394,275051,652.545,-0.01,647.017,641.793,648.926325,0.00,0.01,0.00,0.01
TSLA,0.00,7558.212121,498842,672.135,0.01,656.8585,650.0942,646.689575,0.03,0.04,0.01,0.00
TSLA,0.00,6356.313433,425873,685.895,0.00,679.89375,679.2676,659.167425,0.01,0.01,0.02,-0.02
TSLA,0.00,7212.045455,475995,722.43,-0.02,709.20125,695.8712,679.4473,0.01,0.03,0.03,0.00
TSLA,0.00,3452.151515,227842,708.02,0.00,711.5255,714.2864,700.246825,0.00,-0.01,0.01,-0.01
TSLA,0.00,3920.818182,258774,716.635,-0.01,711.53925,710.3122,709.295725,0.00,0.00,0.00,0.00
TSLA,0.00,2866.015152,189157,714.42,0.00,713.30675,712.5762,711.97805,0.00,0.00,0.00,-0.01
TSLA,0.00,4075.075758,268955,709.36,-0.01,712.2355,713.7993,713.736,-0.02,-0.02,-0.01,0.00
TSLA,0.00,2100.046154,136503,714.91,0.00,708.9395,704.0743,710.061775,0.01,0.02,0.00,0.01
TSLA,0.00,2680.166667,176891,705.41,0.01,708.51,712.4114,709.53065,0.00,0.00,0.00,-0.01
TSLA,0.00,2221.8,144417,711.31,-0.01,710.3765,710.9447,710.2065,0.00,0.00,0.00,0.02
TSLA,0.00,4027.590909,265821,706.31,0.02,705.53975,707.0526,709.57215,0.02,0.02,0.00,0.00
TSLA,0.00,2801.060606,184870,719.94,0.00,721.76075,719.5241,711.865125,-0.01,0.00,0.00,0.01
TSLA,0.00,4388.742424,289657,680.74,0.01,696.0885,709.1527,713.36695,-0.02,-0.04,-0.01,0.00
TSLA,0.00,5023.121212,331526,666.2,0.00,672.9465,679.6612,701.674925,-0.02,-0.03,-0.03,0.00
TSLA,0.00,4118.893939,271847,687.97,0.00,677.88925,665.3603,678.35675,0.02,0.04,0.00,-0.01
TSLA,0.00,2533.215385,164659,677.87,-0.01,682.40575,687.8037,676.2238,-0.01,-0.02,0.00,0.00
TSLA,0.00,2256.769231,146690,677.82,0.00,679.5,676.9948,679.592875,0.00,0.00,0.00,0.01
TSLA,0.00,4376.439394,288845,702.86,0.01,689.97475,682.8003,680.917875,0.03,0.04,0.01,0.00
TSLA,0.00,2309.092308,150091,708.22,0.00,707.4895,708.4027,690.36755,0.00,0.00,0.01,0.00
TSLA,0.00,2523.530303,166553,712.51,0.00,709.54275,708.1115,702.30085,0.01,0.01,0.01,-0.01
TSLA,0.00,3667.030303,242024,710.35,-0.01,712.0645,713.2993,709.70385,-0.02,-0.01,0.00,0.00
TSLA,0.00,3434.969697,226708,710.25,0.00,705.3565,704.6156,708.567275,0.01,0.01,0.00,0.01
TSLA,0.00,4109.439394,271223,722.11,0.01,718.116,714.8084,710.112575,0.02,0.02,0.01,0.00
TSLA,0.00,4243.090909,280044,735.09,0.00,731.0075,728.311,716.803775,0.00,0.01,0.01,-0.01
TSLA,0.00,1919.909091,126714,738.54,-0.01,735.95525,736.3782,728.2999,0.00,0.00,0.01,-0.01
TSLA,0.00,2924.69697,193030,736.87,-0.01,735.32225,735.3331,734.71605,0.00,0.00,0.00,0.01
TSLA,0.00,3922.909091,258912,729.79,0.01,731.08725,733.0803,735.664,0.00,-0.01,0.00,-0.01
TSLA,0.00,3044.784615,197911,758.13,-0.01,747.219,735.3561,734.1355,0.01,0.02,0.01,0.00
TSLA,0.00,4132.454545,272742,756.98,0.00,755.55475,754.0743,740.657225,0.00,-0.01,0.01,0.00
TSLA,0.00,3209.818182,211848,756.31,0.00,756.38325,753.2938,748.550825,0.00,0.00,0.01,-0.03
TSLA,0.00,3836.212121,253190,756.3,-0.03,756.3445,756.3294,753.87185,-0.02,-0.01,0.00,0.03
TSLA,0.00,5592.076923,363485,718.24,0.03,726.4385,740.6744,751.765825,0.02,-0.01,-0.01,-0.01
TSLA,0.00,2844.469697,187735,748.58,-0.01,747.343,739.6106,743.599425,-0.01,0.00,-0.01,0.02
TSLA,0.00,3577.878788,236140,739.29,0.02,741.48575,741.0733,738.72565,0.02,0.02,0.01,0.01
TSLA,0.00,3984.80303,262997,748.87,0.01,751.9655,752.4929,745.330875,0.01,0.00,0.00,0.00
TSLA,0.00,5079,335214,757.97,0.00,757.59725,755.6409,749.619525,0.00,0.00,0.01,0.00
TSLA,0.00,6089.015152,401875,729.94,0.00,741.55225,749.377,752.63115,-0.02,-0.03,-0.01,0.00
TSLA,0.00,3070.712121,202667,741.42,0.00,734.606,729.2341,743.7012,0.01,0.02,-0.01,0.01
TSLA,0.00,3510.878788,231718,746.65,0.01,742.19975,740.9474,737.9606,0.01,0.01,0.00,0.00
TSLA,0.00,2480.397059,168667,754.26,0.00,753.80275,750.8906,742.0028,0.00,0.00,0.01,0.03
TSLA,0.00,5838.454545,385338,755.38,0.03,751.85575,752.9322,749.10045,0.02,0.02,0.01,0.02
TSLA,0.00,5197.287879,343021,776.515,0.02,773.34225,769.711,757.9785,0.03,0.03,0.02,-0.01
TSLA,0.00,4565.075758,301295,784.21,-0.01,788.1855,792.37,773.5317,-0.01,-0.02,0.01,-0.01
TSLA,0.00,4180.909091,275940,789.04,-0.01,784.8455,780.1263,782.4677,0.00,0.00,0.00,-0.01
TSLA,0.00,3286.378788,216901,784.94,-0.01,783.09325,780.5602,783.233525,0.00,0.00,0.00,0.01
TSLA,0.00,3389.530303,223709,764.27,0.01,772.3465,779.1865,780.507775,0.00,-0.01,0.00,-0.02
TSLA,0.00,5867.969697,387286,794.1,-0.02,790.03525,778.8486,778.948,-0.01,0.01,0.00,-0.01
TSLA,0.00,2847.30303,187922,789.21,-0.01,787.22875,784.4371,780.481775,-0.01,0.00,0.00,0.00
TSLA,0.00,2379.545455,157050,781.42,0.00,780.52825,780.5404,782.75275,0.00,0.00,0.00,0.01
TSLA,0.00,3488.242424,230224,787.53,0.01,784.6355,782.7524,782.68985,0.01,0.01,0.00,0.00
TSLA,0.00,2586.138462,168099,788.03,0.00,789.5825,790.605,784.788025,0.00,-0.01,0.00,0.00
TSLA,0.00,2228.651515,147091,795.41,0.00,793.488,789.3756,787.462225,0.00,0.01,0.00,0.00
TSLA,0.00,3147.257576,207719,805.08,0.00,801.728,797.7938,791.937225,0.01,0.01,0.01,0.00
TSLA,0.00,2490.242424,164356,807.95,0.00,807.31575,808.6408,799.518525,0.00,0.00,0.01,0.00
TSLA,0.00,1890.151515,124750,814.8,0.00,814.208,811.4346,806.874875,0.00,0.01,0.01,0.02
TSLA,0.00,5612.484848,370424,826.005,0.02,823.3125,820.5126,813.54555,0.02,0.02,0.01,0.01
TSLA,0.00,4133.636364,272820,863.5,0.01,853.69125,841.4613,825.12615,0.02,0.03,0.02,-0.01
TSLA,0.00,2797.378788,184627,868.71,-0.01,869.02725,870.3939,845.805925,0.00,0.00,0.02,-0.01
TSLA,0.00,3888.666667,268318,868.41,-0.01,864.392,868.6997,862.857725,0.00,0.00,0.01,0.00
TSLA,0.00,5678.128571,397469,895.59,0.00,877.68675,870.2396,869.3669,0.02,0.03,0.01,0.00
TSLA,0.00,4398.106061,290275,909.135,0.00,900.71375,895.8573,879.1546,0.01,0.01,0.01,0.05
TSLA,0.00,12530.16176,852051,975.435,0.05,943.5355,920.8815,898.222575,0.09,0.09,0.04,-0.06
TSLA,0.00,12754.84848,841820,1081.34,-0.06,1051.3995,1027.6037,949.5617,-0.02,0.00,0.05,-0.02
TSLA,0.00,10392,685872,1056.165,-0.02,1040.76325,1031.1346,1002.9204,0.00,0.01,0.03,0.02
TSLA,0.00,5047.454545,333132,1058.9,0.02,1053.64375,1046.4503,1040.531775,0.02,0.02,0.01,0.03
TSLA,0.00,4227.77027,312855,1088.25,0.03,1082.1875,1075.2231,1055.484675,0.02,0.02,0.02,0.06
TSLA,0.00,17864.59701,1196928,1135.79,0.06,1133.20275,1119.5841,1087.20035,0.05,0.05,0.03,-0.03
TSLA,0.00,7628.458333,549249,1202.1,-0.03,1190.79125,1182.876,1131.639125,-0.01,-0.01,0.03,0.02
TSLA,0.00,6483.210526,492724,1182.72,0.02,1178.2945,1173.4953,1165.82755,0.02,0.01,0.01,0.00
TSLA,0.00,5337.409091,352269,1233.33,0.00,1224.8605,1204.5049,1182.989125,0.01,0.03,0.02,-0.01
TSLA,0.00,4897.522388,328134,1232.88,-0.01,1228.311,1232.2826,1205.174275,0.00,0.00,0.01,0.01
TSLA,0.00,5368.679487,418757,1149,0.01,1217.8095,1224.8166,1222.687925,-0.03,-0.03,-0.01,-0.12
TSLA,0.00,13158.07595,1039488,1173.6,-0.12,1174.88775,1181.4336,1210.7929,-0.12,-0.12,-0.06,0.06
TSLA,0.00,8877.320513,692431,1010.59,0.06,1020.2365,1033.0122,1131.774425,0.02,0.02,-0.05,-0.04
TSLA,0.00,5170.727273,398146,1103.08,-0.04,1048.838,1051.6587,1074.212375,0.02,0.01,-0.02,-0.01
TSLA,0.00,6613.512821,515854,1047.79,-0.01,1063.52575,1064.431,1055.3534,-0.03,-0.04,-0.01,0.00
TSLA,0.00,9109.807692,710565,1016.13,0.00,1026.31825,1026.505,1049.249075,-0.02,-0.03,-0.02,0.05
TSLA,0.00,5431.051282,423622,1003.99,0.05,1008.5345,996.4909,1023.9401,0.04,0.05,0.00,0.02
TSLA,0.00,7316.75641,570707,1064.35,0.02,1047.03175,1045.9981,1021.5087,0.04,0.04,0.03,-0.01
TSLA,0.00,4725.858974,368617,1104.925,-0.01,1093.75675,1089.5085,1052.319275,0.00,0.00,0.03,0.03
TSLA,0.00,4854.846154,378678,1101.55,0.03,1093.24925,1088.6447,1082.86375,0.04,0.03,0.02,-0.01
TSLA,0.00,8772.75641,684275,1162.31,-0.01,1136.6085,1122.3043,1101.406475,0.03,0.04,0.03,-0.05
TSLA,0.00,9063.871795,706982,1163.8,-0.05,1175.1325,1172.707,1134.275925,-0.07,-0.07,0.01,0.03
TSLA,0.00,4912.538462,383178,1080.39,0.03,1090.0835,1094.9265,1140.719925,0.03,0.02,-0.01,-0.02
TSLA,0.00,5218.046512,224376,1098.95,-0.02,1121.513,1120.3728,1127.418,-0.03,-0.02,-0.02,0.03
TSLA,0.00,4793.974359,373930,1100.99,0.03,1091.5375,1096.038,1109.7623,0.04,0.03,0.01,0.00
TSLA,0.00,6105.217949,476207,1148,0.00,1133.6115,1132.2591,1117.73715,0.00,0.00,0.01,-0.06
TSLA,0.00,7082.141026,552407,1160.695,-0.06,1138.9535,1135.571,1126.955575,-0.02,0.00,0.01,-0.01
TSLA,0.00,6366.75641,496607,1099.17,-0.01,1112.80725,1130.1305,1138.064,-0.03,-0.04,-0.02,-0.07
TSLA,0.00,9050.910256,705971,1086.99,-0.07,1081.52425,1084.011,1117.2741,-0.06,-0.06,-0.04,0.01
TSLA,0.00,6432.873418,508197,1001.51,0.01,1010.8,1017.1416,1069.8266,0.00,-0.01,-0.04,0.01
TSLA,0.00,4950.346154,386127,1044.81,0.01,1010.09175,1006.3637,1025.539725,0.04,0.04,-0.01,0.01
TSLA,0.00,2659.103896,204751,1052.87,0.01,1048.419,1046.9683,1019.7181,0.02,0.01,0.02,-0.05
TSLA,0.00,6123.641026,477644,1060.99,-0.05,1066.25225,1060.8793,1040.40355,-0.05,-0.04,0.00,0.01
TSLA,0.00,5290.974359,412696,1009.43,0.01,1010.63875,1019.1088,1041.72055,0.00,0.00,-0.01,-0.03
TSLA,0.00,10346.73077,807045,1001.26,-0.03,1012.93525,1013.7043,1026.906675,-0.05,-0.05,-0.03,0.02
TSLA,0.00,6429.564103,501506,944.99,0.02,964.9345,962.1598,993.04695,-0.01,-0.02,-0.03,0.02
TSLA,0.00,5721.102564,446246,952.91,0.02,953.599,943.5424,967.689375,0.01,0.00,-0.02,-0.07
NFLX,0.00,2429.779221,187093,520.26,0.01,519.78175,518.8878,514.5796,0.01,0.01,0.01,0.01
NFLX,0.00,3689.435897,287776,529.01,0.01,525.0955,523.3999,520.7511,0.01,0.02,0.01,0.00
NFLX,0.00,2436.08,182706,534.04,0.00,531.901,531.3965,524.973875,-0.01,0.00,0.01,0.00
NFLX,0.00,1989.205128,155158,529.955,0.00,528.97925,529.6795,529.024105,0.00,0.00,0.00,0.00
NFLX,0.00,1479.202703,109461,527.94,0.00,529.56375,528.571,529.57118,-0.01,-0.01,-0.01,-0.02
NFLX,0.00,1999.948718,155996,525.16,-0.02,523.67275,523.26442,526.517355,-0.01,-0.01,-0.01,0.00
NFLX,0.00,1631.829268,66905,515.21,0.00,518.08225,518.7006,523.068205,-0.01,-0.01,-0.01,0.01
NFLX,0.00,2225.961538,173625,516.28,0.01,513.7945,514.9591,520.15808,0.01,0.01,-0.01,0.02
NFLX,0.00,3137.038462,244689,519.66,0.02,520.13525,519.8269,517.214125,0.02,0.02,0.01,-0.01
NFLX,0.00,1408.428571,108449,531.515,-0.01,530.72025,532.3105,521.9265,-0.01,-0.01,0.01,0.03
NFLX,0.00,3229.717949,251918,526.38,0.03,525.672,525.9401,526.81395,0.02,0.02,0.01,-0.03
NFLX,0.00,3638.525641,283805,539.385,-0.03,537.60125,538.2178,532.53765,-0.03,-0.03,-0.01,0.00
NFLX,0.00,2165.961538,168945,521.98,0.00,522.3725,520.3517,529.70925,0.00,0.00,-0.01,-0.02
NFLX,0.00,4238.670886,334855,511,-0.02,520.448,519.9357,524.84518,-0.03,-0.02,-0.02,0.00
NFLX,0.00,3287.545455,253141,508.475,0.00,504.94525,507.9231,515.778005,0.01,0.00,-0.01,0.00
NFLX,0.00,2133.324675,164266,511.11,0.00,510.05675,509.51938,511.528145,0.00,0.00,0.00,-0.02
NFLX,0.00,2397.217949,186983,508.29,-0.02,510.18175,509.9828,509.35072,-0.02,-0.01,0.00,-0.01
NFLX,0.00,11624.73077,906729,500.065,-0.01,500.32615,502.84696,507.09871,-0.02,-0.03,-0.01,0.03
NFLX,0.00,3842.833333,299741,495.28,0.03,491.41225,490.0656,499.572165,0.04,0.04,0.00,-0.01
NFLX,0.00,3458.615385,269772,507.78,-0.01,508.9635,509.3095,499.669565,-0.01,-0.01,0.01,-0.01
NFLX,0.00,11883.11538,926883,501.9,-0.01,501.665,502.6389,502.320725,-0.01,0.00,0.00,0.07
NFLX,0.00,5395.151899,426217,501.32,0.07,499.259,500.5391,503.3844,0.01,0.01,0.00,0.04
NFLX,0.00,18531.70513,1445473,564.73,0.04,570.943,557.5956,515.81765,0.03,0.05,0.06,-0.01
NFLX,0.00,8327.384615,649536,583.23,-0.01,588.72325,585.14288,547.94452,-0.02,-0.02,0.05,-0.03
NFLX,0.00,4700.717949,366656,582.1,-0.03,579.573,575.9318,576.206545,-0.02,-0.01,0.00,-0.02
NFLX,0.00,5769.115385,449991,567.4,-0.02,567.967,569.8668,576.724895,-0.02,-0.02,-0.02,0.01
NFLX,0.00,4533.923077,353646,554.73,0.01,555.5481,556.38072,566.939475,0.01,0.01,-0.01,-0.05
NFLX,0.00,9953.075949,786293,550.35,-0.05,557.252,560.3227,561.359425,-0.05,-0.04,-0.02,0.00
NFLX,0.00,7023.217949,547811,536.1,0.00,530.56225,534.8174,551.09231,0.02,0.02,-0.01,-0.01
NFLX,0.00,4653.012821,362935,538.59,-0.01,542.34035,545.87064,544.64841,-0.01,-0.02,-0.01,0.00
NFLX,0.00,3325.584416,256070,537.11,0.00,534.1938,533.51002,538.14024,0.01,0.01,0.00,0.01
NFLX,0.00,3536.461538,275844,542.01,0.01,540.724,541.3394,538.825765,0.02,0.02,0.01,-0.02
NFLX,0.00,3329.670886,263044,550.17,-0.02,552.21125,552.6865,543.036255,-0.02,-0.02,0.01,0.02
NFLX,0.00,4726.179487,368642,540.67,0.02,541.115,542.615,545.92125,0.02,0.02,0.00,-0.01
NFLX,0.00,2086.730769,162765,552.675,-0.01,551.18175,552.6247,546.884725,0.00,0.00,0.00,-0.01
NFLX,0.00,2349.25641,183242,554.9,-0.01,550.35025,551.0659,547.82505,0.00,-0.01,0.00,0.00
NFLX,0.00,2381.295082,145259,556.825,0.00,547.7475,547.3541,550.089875,0.03,0.02,0.01,0.00
NFLX,0.00,3270.910256,255131,562.8,0.00,561.44825,560.5242,553.399975,0.00,0.00,0.00,-0.01
NFLX,0.00,2000.662338,154051,565.32,-0.01,562.981,559.2157,555.9094,-0.01,0.00,0.01,0.00
NFLX,0.00,2637.846154,205752,556.79,0.00,557.73725,557.0914,558.97805,-0.01,-0.01,0.00,0.00
NFLX,0.00,2978.558442,229349,555.56,0.00,554.88,554.3379,556.838275,0.00,0.00,0.00,0.00
NFLX,0.00,1966.473684,149452,551.045,0.00,556.024,555.6174,555.94935,-0.01,-0.01,-0.01,0.00
NFLX,0.00,2750.333333,214526,548.79,0.00,549.6385,548.3374,553.10785,0.00,0.00,-0.01,-0.02
NFLX,0.00,3939.350649,303330,548.97,-0.02,548.2435,546.4498,548.712875,-0.01,-0.01,-0.01,0.00
NFLX,0.00,4392.74359,342634,535,0.00,539.8225,540.2921,544.220475,-0.01,-0.01,-0.01,0.04
NFLX,0.00,4428.717949,345440,526.02,0.04,534.6695,536.3488,540.07445,0.02,0.01,-0.01,0.02
NFLX,0.00,2798.948052,215519,539.9,0.02,544.3685,539.9121,537.195475,0.01,0.02,0.01,0.00
NFLX,0.00,3648.582278,288238,550.91,0.00,551.9855,551.9548,542.569725,-0.02,-0.02,0.01,-0.02
NFLX,0.00,3676.589744,286774,547.51,-0.02,542.458,541.9558,546.569675,0.00,0.01,0.00,0.01
NFLX,0.00,3129.589744,244108,545.94,0.01,543.1545,546.1707,546.8813,0.01,0.01,0.00,-0.01
NFLX,-0.29,1270.217949,99077,553.76,-0.01,467.56825,516.031,537.8119,-0.06,-0.23,-0.11,-0.05
NFLX,-0.05,2589.846154,202008,545.24,-0.05,385.539,375.1218,468.94695,0.35,0.34,-0.04,-0.02
NFLX,-0.23,2545.615385,198558,521.56,-0.02,444.179,471.2406,442.440825,0.04,-0.15,-0.03,0.01
NFLX,0.00,2442,190476,511.98,0.01,461.39225,401.5728,430.216,0.11,0.27,0.07,-0.04
NFLX,0.00,2517.298701,193832,514.98,-0.04,513.2355,510.7753,458.19485,-0.03,-0.01,0.06,0.00
NFLX,0.00,1805.705128,140845,506.92,0.00,498.7495,503.1331,485.954975,0.02,0.01,0.05,-0.02
NFLX,0.00,1563.513158,118827,513.78,-0.02,509.49,509.447,508.74715,0.00,0.00,0.00,0.02
NFLX,0.00,2221.75,168853,512.35,0.02,507.8435,507.5442,507.438525,0.03,0.02,0.01,0.01
NFLX,0.00,1966.539474,149457,513.8,0.01,521.74925,517.4042,511.730825,-0.01,-0.01,0.00,0.02
NFLX,0.00,1567.723077,101902,509.94,0.02,513.1415,512.8235,512.662975,0.01,0.00,0.00,-0.01
NFLX,0.00,1913.453125,122461,531.125,-0.01,524.68125,517.8521,514.4485,0.00,0.02,0.01,0.00
NFLX,0.00,2392.878788,157930,522.095,0.00,521.6985,524.5181,519.043375,0.01,-0.01,0.01,-0.02
NFLX,0.00,2213.363636,146082,515.18,-0.02,518.3005,519.9523,521.878225,-0.02,-0.02,-0.01,0.01
NFLX,0.00,2049.876923,133242,507.7,0.01,505.743,508.3167,516.743325,0.01,0.00,-0.01,-0.01
NFLX,0.00,1709.415385,111112,526.865,-0.01,518.314,513.0081,513.006,0.01,0.03,0.00,-0.01
NFLX,0.00,2949.772727,194685,538.76,-0.01,532.66475,528.6643,517.152275,0.01,0.02,0.02,-0.01
NFLX,0.00,1775.461538,115405,525.74,-0.01,529.93375,534.7127,528.0262,-0.01,-0.02,0.01,-0.02
NFLX,0.00,2698.515152,178102,511.63,-0.02,517.562,522.5483,530.14115,-0.03,-0.04,-0.02,0.01
NFLX,0.00,1888.866667,113332,503.88,0.01,503.34775,502.5183,518.6838,0.00,0.00,-0.02,0.01
NFLX,0.00,1687.507937,106313,506.83,0.01,506.51925,503.4351,508.485825,0.01,0.02,0.00,0.01
NFLX,0.00,1189.227273,78489,508.42,0.01,510.9665,512.5879,506.422875,0.00,0.00,0.00,0.00
NFLX,0.00,2239.590909,147813,521.7,0.00,517.5815,513.6406,509.90815,0.01,0.02,0.01,0.01
NFLX,0.00,3391.060606,223810,532.42,0.01,527.92025,526.5865,517.508525,0.02,0.02,0.01,0.01
NFLX,0.00,1690.636364,111582,534.16,0.01,537.04775,536.3736,526.926375,0.01,0.01,0.01,-0.01
NFLX,0.00,1049.65625,67178,547.52,-0.01,546.7135,542.8609,535.49605,0.00,0.01,0.01,0.00
NFLX,0.00,981.265625,62801,546.07,0.00,544.6155,545.9541,542.10425,0.01,0.00,0.01,0.01
NFLX,0.00,2152.606061,142072,551.005,0.01,549.4485,548.4624,546.31695,0.01,0.01,0.00,0.01
NFLX,0.00,1832.276923,119098,547.64,0.01,551.0435,552.3716,548.826825,0.01,0.00,0.00,0.00
NFLX,0.00,1946.515152,128470,552.76,0.00,554.16175,554.4876,551.5221,0.00,0.00,0.00,-0.01
NFLX,0.00,1323.55814,56913,558.43,-0.01,555.55325,554.8849,553.341075,-0.01,0.00,0.00,-0.01
NFLX,0.00,1983.861538,128951,544.09,-0.01,549.661,551.6619,553.407025,-0.02,-0.02,-0.01,0.00
NFLX,0.00,1405.787879,92782,546.29,0.00,544.55775,543.6793,549.35835,0.01,0.01,0.00,0.01
NFLX,0.00,1519.861538,98791,543.38,0.01,545.59075,548.9107,547.335575,0.00,-0.01,0.00,0.01
NFLX,0.00,1664.712121,109871,548.38,0.01,548.40925,545.9117,546.430925,0.01,0.01,0.00,-0.11
NFLX,0.00,3449.485294,234565,552.5,-0.11,555.277,552.7372,548.285225,-0.02,-0.01,0.00,0.00
NFLX,0.00,9430.015152,622381,507.06,0.00,512.57575,535.7102,545.912375,-0.01,-0.05,-0.02,0.01
NFLX,0.00,5554.757576,366614,504.95,0.01,507.0835,508.9203,530.9412,-0.01,-0.01,-0.03,0.01
NFLX,0.00,3617.863636,238779,502.78,0.01,505.447,504.6074,512.126425,0.00,0.00,-0.01,0.01
NFLX,0.00,1753.492308,113977,505.945,0.01,506.2625,506.3962,505.2949,0.00,0.00,0.00,0.00
NFLX,0.00,2288.651515,151051,507.68,0.00,508.83875,507.7725,505.821075,0.00,0.00,0.00,0.00
NFLX,0.00,1486.469697,98107,504.395,0.00,506.20725,506.5459,507.051075,0.00,0.00,0.00,0.01
NFLX,0.00,3839.30303,253394,502.54,0.01,505.14375,506.1467,506.82945,0.00,0.00,0.00,0.01
NFLX,0.00,2818.646154,183212,510.95,0.01,508.586,506.699,505.74445,0.01,0.01,0.00,-0.02
NFLX,0.00,2301.921875,147323,517.11,-0.02,512.9755,513.2319,508.36435,-0.01,-0.01,0.00,0.00
